image,name,price,supermarket_name,category
https://metroio.vtexassets.com/arquivos/ids/460032-144-144?v=638285833500600000&width=144&height=144&aspect=true,Yogurt Vakimu +Pro Fresa 160g ,S/ 5.99 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241516-144-144?v=638173833775600000&width=144&height=144&aspect=true,Margarina Dorina 90g ,S/ 4.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/478670-144-144?v=638319527026070000&width=144&height=144&aspect=true,Yogurt Bebible Yoleit Sabor Vainilla Botella 1.7kg ,S/ 9.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242802-144-144?v=638173840044300000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Guanábana Botella 1kg ,S/ 6.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/458086-144-144?v=638285745487930000&width=144&height=144&aspect=true,Queso Crema Delice 150g ,S/ 10.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/375879-144-144?v=638180590039200000&width=144&height=144&aspect=true,Yogurt Bebible Sabor Vainilla Botella 1.9 Kg ,S/ 11.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/281568-144-144?v=638179308344030000&width=144&height=144&aspect=true,Margarina Manty Pote 90 g ,S/ 2.80 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/460034-144-144?v=638285833571430000&width=144&height=144&aspect=true,Yogurt Vakimu +Pro Fresa 500g ,S/ 15.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/460890-144-144?v=638285922773370000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Fresa Botella 180 g ,S/ 2.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/343673-144-144?v=638180576113830000&width=144&height=144&aspect=true,Bebida Sabor Chocolate Laive Muuu Shake 230ml ,S/ 3.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/362375-144-144?v=638180583464000000&width=144&height=144&aspect=true,Queso Tipo Edam Máxima en Tajadas 900g ,S/ 43.70 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242780-144-144?v=638173839953970000&width=144&height=144&aspect=true,Yogurt Cremoso Sabor Fresa Laive Pixar 120g ,S/ 1.80 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/449180-144-144?v=638284988685300000&width=144&height=144&aspect=true,Yogurt Griego Vakimu Fresa 500g ,S/ 9.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242760-144-144?v=638173839859500000&width=144&height=144&aspect=true,Yogurt Mix con Hojuelas Laive 125g ,S/ 2.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/358082-144-144?v=638180581716370000&width=144&height=144&aspect=true,Queso Mantecoso Cuisine & Co 200g ,S/ 11.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242727-144-144?v=638173839684800000&width=144&height=144&aspect=true,Yogurt Acti Bio Gloria Vainilla Botella 1 L ,S/ 7.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/418089-144-144?v=638279364679400000&width=144&height=144&aspect=true,Yogurt Griego Danlac Sabor Natural Frasco 420g ,S/ 10.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/465104-144-144?v=638300181313230000&width=144&height=144&aspect=true,Leche UHT Laive Light Sin Lactosa Bolsa 900ml ,S/ 5.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/347643-144-144?v=638180577666330000&width=144&height=144&aspect=true,Queso Paria Cuisine & Co 400g ,S/ 27.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/478677-144-144?v=638319527050970000&width=144&height=144&aspect=true,Yogurt Bebible Deslactosado Yoleit Sabor Maracumango Botella 160g ,S/ 1.99 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/449182-144-144?v=638284988745870000&width=144&height=144&aspect=true,Yogurt Griego Vakimu Piña 500g ,S/ 9.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/496245-144-144?v=638343814345730000&width=144&height=144&aspect=true,Yogurt Bebible Laive Sabor Mango 946g ,S/ 6.59 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/514895-144-144?v=638449440747630000&width=144&height=144&aspect=true,Queso Edam Light Cuisine & Co x kg ,S/ 47.00  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/271825-144-144?v=638179297154800000&width=144&height=144&aspect=true,Yogurt Frutado con Aguaymanto Danlac Botella 160g ,S/ 5.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/354297-144-144?v=638180580238830000&width=144&height=144&aspect=true,Queso Paria La Candelaria x kg ,S/ 72.80  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/509577-144-144?v=638417253681600000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Slim Fresa Botella 1kg ,S/ 7.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/395209-144-144?v=638180782164530000&width=144&height=144&aspect=true,Queso Edam Gloria en Tajadas 250g ,S/ 15.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/456526-144-144?v=638285696178170000&width=144&height=144&aspect=true,Yogurt Bebible Oquendo Sabor Mandarina - Maracuyá Bolsa 946ml ,S/ 4.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/459986-144-144?v=638285830731000000&width=144&height=144&aspect=true,Bebida Vegetal Nature's Heart Origen Caja 946ml ,S/ 12.60 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240940-144-144?v=638173830721030000&width=144&height=144&aspect=true,Queso Americano Tipo Cheddar Crystal Farms Lonchas 340 gr ,S/ 19.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242743-144-144?v=638173839774370000&width=144&height=144&aspect=true,Pack x4 Alimento Fermentado Uva Mora Laive Bio Defensa Niños 100ml ,S/ 6.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242767-144-144?v=638173839894800000&width=144&height=144&aspect=true,Yopi Mix Hojuelas Laive 100g ,S/ 2.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/490333-144-144?v=638327831573470000&width=144&height=144&aspect=true,Yogurt Bebible Laive Sbelt Fresa y Linaza 1.7kg ,S/ 12.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242765-144-144?v=638173839884770000&width=144&height=144&aspect=true,Yogurt Griego Tigo Natural con Fresas y Granola Vaso 155 g ,S/ 6.60 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/295412-144-144?v=638179461779170000&width=144&height=144&aspect=true,Queso Fresco Ricotta Oquendo x Kg ,S/ 26.30  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/478991-144-144?v=638319621811900000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Slim Mango Botella 1kg ,S/ 7.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/295413-144-144?v=638179461781670000&width=144&height=144&aspect=true,Queso Tipo Mozzarella Oquendo Molde 250 g ,S/ 10.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242742-144-144?v=638173839768100000&width=144&height=144&aspect=true,Pack x4 Alimento Fermentado Vainilla Francesa Laive Bio Defensa 100ml ,S/ 6.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/487156-144-144?v=638322344184030000&width=144&height=144&aspect=true,Queso Manchego 3 Meses Don Lorenzo 150g ,S/ 26.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/449181-144-144?v=638284988717600000&width=144&height=144&aspect=true,Yogurt Griego Vakimu Mora 500g ,S/ 9.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/406656-144-144?v=638181141786500000&width=144&height=144&aspect=true,Yogurt Smoothie Fresa Cuisine & Co Botella 980g ,S/ 10.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/404526-144-144?v=638181135954830000&width=144&height=144&aspect=true,Yogurt con Grageas Cuisine & Co 125g ,S/ 2.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241527-144-144?v=638173833829970000&width=144&height=144&aspect=true,Margarina Dorina Light 220g ,S/ 8.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/478673-144-144?v=638319527036670000&width=144&height=144&aspect=true,Yogurt Bebible Yoleit con Fresa Botella 1kg ,S/ 6.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/293346-144-144?v=638179319551300000&width=144&height=144&aspect=true,Queso Fresco de Cabra Duman x Kg ,S/ 96.90  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/249009-144-144?v=638173949320470000&width=144&height=144&aspect=true,Tofu de seda firme Morinaga caja 349 g ,S/ 12.60 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242856-144-144?v=638173840313200000&width=144&height=144&aspect=true,Yogurt Premium Tigo Natural Vaso 160 g ,S/ 4.99 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241551-144-144?v=638173833928500000&width=144&height=144&aspect=true,Mantequilla con Sal Président Barra 200 gr ,S/ 20.70 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/375926-144-144?v=638180590065970000&width=144&height=144&aspect=true,Queso Edam Braedt Tajadas 90 g ,S/ 6.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/499113-144-144?v=638356665762570000&width=144&height=144&aspect=true,Yogurt Gloria Slim Sabor Fresa 120g ,S/ 2.00 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/418384-144-144?v=638279370554830000&width=144&height=144&aspect=true,Queso Gouda President en Tajadas 150g ,S/ 12.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/509579-144-144?v=638417253687930000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Slim Vainilla Botella 1kg ,S/ 7.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/450012-144-144?v=638285060837870000&width=144&height=144&aspect=true,Bebida con Avena y Canela Laive Deli Avena 250ml ,S/ 3.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/406664-144-144?v=638181141807000000&width=144&height=144&aspect=true,Yogurt Tipo Griego Tigo Aguaymanto Pote 1kg ,S/ 15.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/347612-144-144?v=638180577655070000&width=144&height=144&aspect=true,Queso Andino Cuisine & Co 400g ,S/ 24.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240825-144-144?v=638173830107330000&width=144&height=144&aspect=true,Queso Preparado Cheddar Laive 8 tajadas ,S/ 8.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/269095-144-144?v=638176586249430000&width=144&height=144&aspect=true,Margarina Sello De Oro Pote 200 g ,S/ 5.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/460892-144-144?v=638285922841370000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Durazno Botella 180 g ,S/ 2.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/496890-144-144?v=638349002730200000&width=144&height=144&aspect=true,Shake Mocaccino UHT Gloria Frasco 330 ml ,S/ 4.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/507745-144-144?v=638403105688530000&width=144&height=144&aspect=true,Leche Descremada UHT Gloria Slim Triple Zero Caja 1L ,S/ 5.60 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/343686-144-144?v=638180576119000000&width=144&height=144&aspect=true,Bebida Sabor Capuccino Laive Muuu Shake 230ml ,S/ 3.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/394545-144-144?v=638180617866130000&width=144&height=144&aspect=true,Queso Ricotta Duman 250g ,S/ 9.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/372457-144-144?v=638180588232700000&width=144&height=144&aspect=true,Yogurt Griego Descremado con Arándano Danlac Frasco 420g ,S/ 10.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/487293-144-144?v=638322344562700000&width=144&height=144&aspect=true,Bebida a Base de Coco Evaporada Lata 360 g ,S/ 8.99 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240936-144-144?v=638173830697100000&width=144&height=144&aspect=true,Queso Parmesano y Romano Rallado Crystal Farms Frasco 226 gr ,S/ 23.52 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/458166-144-144?v=638285747933530000&width=144&height=144&aspect=true,Fórmula Infantil Enfamil Promental Confort 1.1kg ,S/ 208.00 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/460615-144-144?v=638285892095130000&width=144&height=144&aspect=true,Bebida de Coco Nature's Heart Caja 946ml ,S/ 12.60 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/271822-144-144?v=638179297147470000&width=144&height=144&aspect=true,Yogurt Frutado con Fresa Danlac Botella 160g ,S/ 5.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/461379-144-144?v=638285960967170000&width=144&height=144&aspect=true,Queso Crema Gourmet Delice con Cabanossi & Chimichurri Molde 150 g ,S/ 16.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/453983-144-144?v=638285297564370000&width=144&height=144&aspect=true,Crema con Queso Cuisine & Co Aceituna 80g ,S/ 2.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240778-144-144?v=638173829826930000&width=144&height=144&aspect=true,Crema de Queso Sabor Natural Laive 80g ,S/ 3.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241525-144-144?v=638173833818600000&width=144&height=144&aspect=true,Margarina Dorina Clásica 220g ,S/ 8.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/456734-144-144?v=638285702558470000&width=144&height=144&aspect=true,Queso Emmental Cuisine & Co Tajadas 150g ,S/ 11.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/496235-144-144?v=638343814298100000&width=144&height=144&aspect=true,Yogurt Bebible Laive Sabor Vainilla Francesa 946g ,S/ 6.59 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248381-144-144?v=638173947644130000&width=144&height=144&aspect=true,Sixpack Leche Reconstituida Gloria Niños Lata 170g ,S/ 12.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/478680-144-144?v=638319527060870000&width=144&height=144&aspect=true,Yogurt Batido Yoleit Mix Sabor Maracumango Pote 125g ,S/ 3.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/459158-144-144?v=638285784962770000&width=144&height=144&aspect=true,Yogurt Descremado Laive Protein Vainilla 340g ,S/ 4.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/449179-144-144?v=638284988653070000&width=144&height=144&aspect=true,Yogurt Griego Vakimu Guanábana 500g ,S/ 9.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/460539-144-144?v=638285889535200000&width=144&height=144&aspect=true,Yogurt Tipo Griego con Arándano & Chía Tigo 160g ,S/ 4.99 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/456525-144-144?v=638285696145630000&width=144&height=144&aspect=true,Yogurt Bebible Oquendo Sabor Fresa Bolsa 946ml ,S/ 4.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242712-144-144?v=638173839615670000&width=144&height=144&aspect=true,Yogurt Descremado Batido Laive Griego Trozos de Fresa 500g ,S/ 9.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/434660-144-144?v=638281505920330000&width=144&height=144&aspect=true,Bebida de Almendra Chocolate Cuisine & Co Caja 1 lt ,S/ 8.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240800-144-144?v=638173829939870000&width=144&height=144&aspect=true,Queso Blando Camembert Petit Président Caja 125 gr ,S/ 26.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/513472-144-144?v=638434642316230000&width=144&height=144&aspect=true,Sixpack Fórmula de Continuación NAN 2 Bebés 390g ,S/ 36.70 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/427439-144-144?v=638280648963330000&width=144&height=144&aspect=true,Fórmula Infantil Enfamil Promental Confort Etapa 1 800g ,S/ 173.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/500564-144-144?v=638363803501270000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Sabor Fresa y Plátano 180g ,S/ 2.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/514256-144-144?v=638442741765600000&width=144&height=144&aspect=true,Queso Gouda Cuisne & Co x kg ,S/ 45.00  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/499114-144-144?v=638356665765370000&width=144&height=144&aspect=true,Yogurt Gloria Slim Sabor Maracuyá 120g ,S/ 2.00 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/478681-144-144?v=638319527063830000&width=144&height=144&aspect=true,Yogurt Deslactosado con Berries Yoleit Griego Mix Pote 125g ,S/ 4.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241518-144-144?v=638173833784970000&width=144&height=144&aspect=true,Margarina Laive Swis 90g ,S/ 3.25 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/460311-144-144?v=638285880562330000&width=144&height=144&aspect=true,Queso Mozzarella Especial Duman Rallado 200g ,S/ 13.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/375866-144-144?v=638180590033270000&width=144&height=144&aspect=true,Yogurt Bebible Sabor Fresa Botella 1.9 Kg ,S/ 11.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240801-144-144?v=638173829944870000&width=144&height=144&aspect=true,Queso Blando Petit Brie Président Caja 125 gr ,S/ 26.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/478675-144-144?v=638319527042300000&width=144&height=144&aspect=true,Yogurt Bebible Deslactosado Yoleit Sabor Vanilla Botella 160g ,S/ 1.99 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/496233-144-144?v=638343814288970000&width=144&height=144&aspect=true,Yogurt Bebible Laive Sabor Fresa 946g ,S/ 6.59 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/383409-144-144?v=638180594867030000&width=144&height=144&aspect=true,"Yogurt Griego con Arándano, Chía y Granola Tigo Premium 175g ",S/ 6.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/401847-144-144?v=638181128511070000&width=144&height=144&aspect=true,Gloria Shake Cookies & Cream 320ml ,S/ 4.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/509573-144-144?v=638417148852030000&width=144&height=144&aspect=true,Yogurt Bebible Yoleit Sabor Maracumango 1kg ,S/ 6.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/513473-144-144?v=638434642319530000&width=144&height=144&aspect=true,Fórmula de Continuación NAN 2 Bebés 390g ,S/ 6.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/298375-144-144?v=638179466880670000&width=144&height=144&aspect=true,Queso Gouda Laive 180g ,S/ 12.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/461378-144-144?v=638285960933930000&width=144&height=144&aspect=true,Queso Crema Gourmet Delice con Prosciutto & Poro Molde 150 g ,S/ 16.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/496243-144-144?v=638343814335470000&width=144&height=144&aspect=true,Yogurt Bebible Laive Sabor Lúcuma 946g ,S/ 6.59 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242824-144-144?v=638173840151300000&width=144&height=144&aspect=true,Yogurt Parcialmente Descremado Milkito Vainilla Galonera 1.7kg ,S/ 10.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/304310-144-144?v=638179480177100000&width=144&height=144&aspect=true,Queso Fresco De Vaca Light Duman x kg ,S/ 62.90  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240816-144-144?v=638173830047230000&width=144&height=144&aspect=true,Queso Parmesano Kraft Tarro 85 g ,S/ 13.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/251142-144-144?v=638173956240800000&width=144&height=144&aspect=true,Queso Blando Mascarpone Zanetti Pote 250 gr ,S/ 23.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/412396-144-144?v=638279039826370000&width=144&height=144&aspect=true,Queso Cottage Delice 227g ,S/ 12.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242858-144-144?v=638173840323200000&width=144&height=144&aspect=true,Yogurt Premium Tigo Light Fresa Vaso 160 g ,S/ 4.99 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/461376-144-144?v=638285960868070000&width=144&height=144&aspect=true,Queso Crema Gourmet Delice Novandino con Sauco Molde 150 g ,S/ 16.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/512401-144-144?v=638430214802930000&width=144&height=144&aspect=true,Fórmula en Polvo NAN Optipro 2 Lata 900g ,S/ 157.00 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240915-144-144?v=638173830580670000&width=144&height=144&aspect=true,Queso Duro Grana Padano Zanetti Cuña 150 gr ,S/ 26.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/512394-144-144?v=638430214778330000&width=144&height=144&aspect=true,Fórmula en Polvo de Inicio NAN Optipro 1 Lata 900g ,S/ 172.00 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/427444-144-144?v=638280649064400000&width=144&height=144&aspect=true,Fórmula Infantil Enfamil Promental Etapa 1 1.65kg ,S/ 293.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/409220-144-144?v=638181174424970000&width=144&height=144&aspect=true,Queso Edam Gloria Paquete 185 gr ,S/ 13.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/460033-144-144?v=638285833537600000&width=144&height=144&aspect=true,Yogurt Vakimu +Pro Arándano 160g ,S/ 6.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/455846-144-144?v=638285360265430000&width=144&height=144&aspect=true,Yogurt Gloria Griego con Miel Botella 950g ,S/ 11.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240841-144-144?v=638173830186470000&width=144&height=144&aspect=true,Queso Crema Fundido La Bonne Vache Caja 140 gr ,S/ 12.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/404506-144-144?v=638181135907570000&width=144&height=144&aspect=true,Yogurt con Chocobolitas Cuisine & Co 125g ,S/ 2.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/245863-144-144?v=638173941125600000&width=144&height=144&aspect=true,Queso Cheddar President en Tajadas 200g ,S/ 17.70 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/512852-144-144?v=638433780794630000&width=144&height=144&aspect=true,Queso Edam Bonlé en Tajadas x kg ,S/ 49.00  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/478669-144-144?v=638319527022630000&width=144&height=144&aspect=true,Yogurt Griego Tigo Straal Natural 680g ,S/ 24.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/508315-144-144?v=638410236234400000&width=144&height=144&aspect=true,Pack x8 Mezcla Láctea Ideal Cremosita 390g ,S/ 29.70 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/499256-144-144?v=638356882378930000&width=144&height=144&aspect=true,Yogurt Laive Protein+ Frutos Rojos Botella 800g ,S/ 11.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/476356-144-144?v=638315735088470000&width=144&height=144&aspect=true,Mezcla Láctea en Polvo Anchor Bolsa 96g ,S/ 5.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/378008-144-144?v=638180591255200000&width=144&height=144&aspect=true,Mezcla Láctea en Polvo Bonlé 96g ,S/ 2.69 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/488306-144-144?v=638322347542430000&width=144&height=144&aspect=true,Queso Parmesano Artichay Rallado 100g ,S/ 15.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/427690-144-144?v=638280653865730000&width=144&height=144&aspect=true,Alimento Lácteo Enfagrow Premium Promental Preescolar Vainilla 1.1kg ,S/ 111.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242789-144-144?v=638173840003630000&width=144&height=144&aspect=true,Yogurt Estílo Griego Tigo con Sipore de chancaca Vaso 160 g ,S/ 6.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/436235-144-144?v=638281585093000000&width=144&height=144&aspect=true,Crema de Queso Sabor Finas Hierbas Laive 80g ,S/ 3.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/372444-144-144?v=638180588227700000&width=144&height=144&aspect=true,Yogurt Griego Descremado con Mango Danlac Frasco 420g ,S/ 10.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/460891-144-144?v=638285922807700000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Lúcuma Botella 180 g ,S/ 1.70 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/488305-144-144?v=638322347540000000&width=144&height=144&aspect=true,Queso Parmesano Artichay x kg ,S/ 97.40  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/514409-144-144?v=638446737741930000&width=144&height=144&aspect=true,Queso Paria Tipo Puno Valle Lindo x kg ,S/ 63.90  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/451215-144-144?v=638285098344330000&width=144&height=144&aspect=true,Agua de Coco Nature's Heart Sabor Vainilla Sin Azúcar Caja 946ml ,S/ 12.60 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/460889-144-144?v=638285922739000000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Vainilla Botella 180 g ,S/ 2.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248371-144-144?v=638173947622870000&width=144&height=144&aspect=true,Leche Reconstituida Gloria Niños Lata 395g ,S/ 4.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/356829-144-144?v=638180581191570000&width=144&height=144&aspect=true,Yogurt Bebible Tigo Sabor Fresa Botella 800g ,S/ 9.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242782-144-144?v=638173839969800000&width=144&height=144&aspect=true,Yogurt Estílo Griego Tigo con crema de Algarrobina Vaso 160 g ,S/ 6.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240939-144-144?v=638173830714770000&width=144&height=144&aspect=true,Queso Americano Tipo Cheddar Crystal Farms Lonchas 227 gr ,S/ 15.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/513975-144-144?v=638439825761930000&width=144&height=144&aspect=true,Queso Paria Lait's x kg ,S/ 63.90  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/506911-144-144?v=638398245666870000&width=144&height=144&aspect=true,Leche Semidescremada UHT Laive Light Caja 946ml ,S/ 5.99 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/388998-144-144?v=638180599984370000&width=144&height=144&aspect=true,Yogurt Griego Cuisine & Co Sabor Fresa 500g ,S/ 8.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240985-144-144?v=638173830987500000&width=144&height=144&aspect=true,Queso Edam Bonlé en tajadas paquete 185 g ,S/ 12.20 ,metro,Lacteos
